host,target
2568974,727154
1549218,1549214
3564073,696252
1002769,820431
1392092,2833719
3051393,3051394
2737110,706322
1908767,726792
820001,820063
820285,820211
820505,820580
1223360,1223274
1222269,1222385
1049874,921400
820572,820570
727133,727136
3586973,989293
1222878,3566590
820121,820135
727266,727027
727293,727049
680078,679290
1222699,826236
2737261,728701
3044832,3044833
1738208,1554357
3733605,3733604
727607,727867
1218975,1218976
679294,988589
3044834,3051397
3055592,3055119
726660,726671
727769,727767
728238,728237
727035,727036
1150923,921450
3051456,3044914
826083,850704
727745,727989
728570,728580
726674,725296
727379,727380
1178448,2421247
1222371,1512933
1221959,1221970
3044876,341293
2833715,726572
3002544,726650
727744,727983
341298,341299
728339,728326
988617,988611
989297,989293
728006,728230
2518452,2518453
826238,820576
3044826,3044846
3162868,3162864
820433,820507
3052983,3052920
1518615,921385
820636,820569
3324621,3324622
1553072,3052983
820051,819988
1222060,1221954
726650,726889
3325650,989281
1222697,1222803
3719020,3719021
1552820,815003
1222891,1222805
686275,686274
388377,388376
332815,341134
1248712,1248714
1296270,3324394
1422174,1422488
1553067,1553061
2594514,684818
1218985,1339325
2608406,684811
726806,726570
3567706,3567709
682441,683229
726915,726910
3820370,3820620
3055581,3056464
3686288,3760555
782226,873819
388500,3493932
728479,728240
984742,984741
3044893,727148
681660,682447
727136,727135
1222055,1222162
984792,984803
921402,921403
728101,984792
728345,728107
3493900,782298
1221961,1221920
3051452,3044912
3162344,332810
3056514,728718
1223266,1223267
1225160,820282
3055629,3056500
1511293,988586
1219058,2735222
1222166,3161946
727614,727612
680078,679291
820444,820371
682447,683229
820497,886211
3051420,3052505
686263,686266
1549218,1551066
1296270,2594512
3687830,3687831
3160693,3160690
649509,649510
388385,3247950
685598,988624
1222273,1222465
1908672,1908687
3052462,3622267
3051375,3044828
3055580,3055070
1222942,1218980
1222689,728489
3719576,388104
1222067,3566204
1222040,984736
1161143,2737000
3586975,3586977
728108,728105
649516,649510
1295061,2594500
684028,684820
1222175,1222076
3052909,682555
1222590,2389665
728580,728570
1511299,1222464
726909,984742
727287,727526
3494496,3494494
820499,820570
3052919,682545
782319,921397
688318,688322
727507,700639
3494481,782240
815005,814996
2518408,2518407
681675,681668
814905,814908
1907677,726653
388387,388386
989299,989295
1553917,1553920
850704,818448
984738,984748
727031,727370
680084,680445
1222694,1422045
1553072,3052982
727283,727270
682563,682779
727287,984757
1512931,727533
1218987,1218978
1221893,1221845
1222058,1221953
1221920,1222030
3055578,3055599
820132,826228
3323701,3323702
3494482,3494493
820210,820284
1511315,728721
1035226,728104
727871,728105
1511311,728250
1908290,728322
1807062,730158
725296,725275
820569,989300
989296,989300
3325557,3325558
392641,795333
3052948,3052457
2608398,682463
886211,819979
375050,590181
3055078,3055587
3220613,728478
680445,680086
728344,728343
1907586,1907597
683229,682440
820348,820274
988582,988581
3493933,3493932
2254501,688316
680871,680875
728094,728105
730139,730157
341290,726570
727858,727857
623048,921384
820050,820131
728239,728001
3622154,3622153
3051421,3044827
1221844,1221954
2594516,2472589
1296262,683244
3686288,823875
820518,820592
388378,388379
826230,820280
984752,984762
1161143,1650050
1222266,1222278
3687876,3687914
820569,820592
2737258,820574
730144,730143
1221951,1222067
3324623,3324624
1422045,1222800
1222712,1222811
1856637,1221953
392641,696628
727128,727134
820204,820198
1223272,2618533
1222162,1222055
2518407,3037763
726554,726555
1221959,1222076
1222169,1222275
684804,728589
2569000,728722
1512352,728827
868408,868430
1222584,3160708
819979,819982
886211,819982
1115720,686278
727745,727751
1222888,1222804
1223320,1223359
726792,727031
1222588,1222589
3037922,686283
782319,730149
1222215,826228
1222061,1222064
819988,818442
3002541,3002542
1222690,1222590
1248198,3586963
1554357,1738208
1222676,728243
727631,727613
1337620,649519
1222169,820050
3687956,989285
2608418,685603
984732,984733
726811,727029
3564064,680868
3162860,3162137
728712,728711
3586975,3719018
820047,820121
3055597,3055579
868495,868433
820052,819978
820118,820192
1908212,1908139
3055073,3055584
861061,860948
727853,727852
2833704,2833703
984811,984812
3687921,3687915
3052904,3052903
684017,683235
1221843,1218981
727990,727992
682545,682546
727616,727617
728701,728702
820573,820496
1222149,1222063
2518462,2518461
1908918,727505
1775254,679288
728328,728084
3056535,3056531
2833703,2833704
1222798,1222799
681233,988594
807804,815002
728583,728349
728226,728087
1225403,820504
682450,682446
728224,727985
1222168,1222061
2833754,2833709
679294,679293
727275,727273
3052900,3052901
1222358,1222274
1225393,820134
728343,984801
1553916,868421
728809,728807
725276,726653
1225403,820570
3056531,3055664
1222589,1422045
1552821,1551066
3719066,3719041
814900,972270
728464,728704
682441,681652
728472,728244
3719076,3719053
1021043,725296
3051376,3044932
1221920,1221961
820343,820209
3055579,3055581
1222712,2607022
696246,681656
3494492,511159
680084,680872
886211,820130
1222807,1222818
727505,727267
3055587,3056458
1222772,1222587
686270,686269
988593,988588
820498,820497
2594512,684818
1907982,1907971
3052503,3052457
3056498,3055628
728222,728223
1222165,820124
1222057,1222242
727508,727505
1223264,1806826
1908213,728086
730150,730140
814900,814926
1221933,1219031
3055076,3055093
1222487,1222593
2594512,2472454
730138,730140
868409,868408
3052900,3052902
868421,868417
1222878,3566588
1221838,1221844
728246,728006
3055077,3055137
727985,728006
984727,984726
1551066,1549218
1908212,1908216
3052455,3051374
728323,728562
3056452,3055664
814915,814910
1392090,1392091
726895,726889
814903,814901
820075,820001
2833752,2833753
814916,814903
1222485,3161958
1511309,728104
1222066,1222065
2736997,727129
684810,684022
1512352,728828
820422,820417
3051374,3044829
726906,726909
3207151,728100
988588,987740
1222697,1222890
819981,820052
3055627,3055579
3586975,3586973
3718597,3719021
727040,727037
819980,820055
1856814,1222694
728096,728095
727770,727752
1255208,728577
818449,819983
684812,684813
686285,728721
984783,984792
864702,886211
684028,683231
3052502,3052455
3687914,3687873
1222273,1222360
1908367,728564
820055,820128
1218986,2606601
3057082,3057080
3564076,684030
1258010,864709
815002,814903
728235,728236
1222666,1222587
728479,984808
782226,782227
3052465,3051384
820044,988754
3052976,3052535
727049,727038
341130,3162861
1775467,680864
3051457,3051386
826238,820502
1908998,727509
1221846,1511279
1222043,1221957
1554196,782228
1222385,1222454
3056536,3056533
3052538,3051391
1221920,1218979
1221963,1221970
1856679,1856678
3494502,3494481
1908213,728322
1043996,820371
3686293,3761514
820350,820422
2568998,728349
3055598,3055593
728245,728007
3051439,3052505
728087,728098
1021039,1021131
1222281,3567694
681664,681675
3052900,682772
1248718,3687956
2737075,392641
727134,726889
3044850,3051382
819982,819976
3056501,3056519
726653,725277
820497,820424
1221840,1221949
341308,814910
728818,728718
815003,807980
1392077,2833691
1222060,3161942
682449,727626
1511305,728111
2737092,701848
3052538,3052475
1511293,727394
1507979,2833757
1222693,1222666
1392146,1392145
341307,551832
727131,727031
1549212,815003
820570,820639
921390,921398
725284,725285
2608401,684023
728463,728245
1058271,921397
727288,727049
988613,988618
3055117,3055627
341136,341137
820423,820426
332810,341136
682443,682442
1553920,1554204
3055154,3055581
3586963,3586965
725275,725274
1221842,3566570
3056451,3056450
726895,726897
727866,727871
3467759,3467760
2594153,2472274
1021020,725274
1511307,984796
1392079,2833698
3044827,3051376
1660032,850117
728097,728094
3494481,782238
3044831,341298
3718597,3718603
680085,680872
1775469,1511293
1021030,1021029
1223266,720419
1221844,2604873
861237,889927
1222059,1422045
1222242,1222163
1222360,1222379
726888,726889
728824,728585
727530,727771
684028,684827
1222061,1222166
3055662,3056533
3044841,3044846
2038220,2038215
725300,725301
728816,728819
3044910,3044840
1552817,1552821
1553061,1553066
1222146,984746
684028,684817
3162865,679288
3586973,3719041
1040044,864710
727630,727866
388379,511050
1222057,1222171
1222666,1222597
700956,728462
1248712,820052
2535627,725274
728812,728813
728108,728347
3052976,3052981
1511305,727872
341313,3044846
1908921,1908998
820349,820355
684811,685603
1392080,2833700
820426,820346
3498266,3521565
700956,727506
388389,688316
682441,681659
726905,726906
1221930,1221845
1222167,1222147
2535647,3160687
3044874,3051374
3052950,3052946
809297,815005
820518,820569
680081,920772
3719067,3719043
2607010,2607014
1248714,820047
1258010,864701
332811,332810
1392088,2833714
726651,726890
727852,727867
3324430,3324429
728827,728586
3055592,3055154
728323,728085
684020,684030
728335,728336
1422045,1856691
2038220,3055587
727750,727506
820062,988859
1222677,1222676
1248714,820052
3325620,3325619
679294,680086
3052911,3052908
3162869,680865
2569500,2569499
1058271,730149
3056535,3056452
2568527,726671
3051391,3044877
3056500,3055598
727387,988591
3055647,3056518
3052520,3051439
3055138,3055120
679657,680084
820130,820056
1511291,727055
984741,987422
3051386,3051391
1909383,728704
727151,727150
725295,984721
820051,820000
921394,921391
1553914,1553911
3687872,3586965
682445,681658
727608,727844
728230,728248
1553911,782228
1222275,1222215
2518401,686283
820201,886211
820371,820359
820130,820050
1255199,728477
688327,688334
683251,684039
1511279,1512314
1222056,1222057
1392075,2833694
3055579,3056468
1222377,826230
727872,728110
1222595,1222586
1021022,1021033
1221845,1221844
1021022,725276
726804,726803
728584,728802
590193,814925
1908826,1908841
1043984,820061
2038190,814910
1222589,820420
984733,984732
984747,984748
1222059,1221952
3055081,3055087
726902,726899
2518404,2518403
728562,728563
1222484,1222477
2737258,706322
3002577,3002578
3055077,3055590
1509219,375050
728722,728721
3687873,3687879
1775477,1511313
2737073,706322
1222486,1222592
1907985,1907981
727377,727388
1218998,1221849
818524,819977
1222587,1222772
820423,820500
3719087,3719089
375527,590193
388379,388389
820593,864712
872458,873025
727028,726789
3044875,3044874
680088,680867
728566,728567
727528,727746
820273,989289
1222595,1222599
3055662,3056536
727768,727529
921390,921389
3494493,3494490
3622271,3622270
3686288,3686293
726574,726576
1222053,1222159
3324412,3324413
3055077,3055079
819113,820047
1221847,890250
820060,819986
1222465,1222464
686266,686276
1907894,1907904
3056498,3056450
688315,696429
988601,988607
1248726,820565
727149,727154
728583,728586
1222693,1222809
819979,820053
886211,820053
375533,375534
1021029,1021030
1223268,1223276
3719041,3586975
820358,820347
1043981,1043978
820491,820565
1248724,989297
727844,727849
3687918,3687914
3160693,3160696
728470,728480
984821,984822
2617222,2608401
3051424,3044846
3056471,3055648
3829392,3733605
1222954,1221843
820569,820506
1222379,1222427
730134,730135
684804,684017
1511295,727526
3052911,682558
684804,728350
1511291,727294
1255214,728816
728343,728104
1222594,1222485
375527,375526
726895,726650
818453,988859
341134,3564058
2594508,681666
1222590,2389667
3052918,811288
726811,727035
1222163,1222136
680872,681233
1511283,726809
728804,728565
820199,826232
1222584,1222583
681652,681659
1222807,1222799
3052478,3052463
820494,820575
920822,920807
850704,818441
728240,728479
1021036,984723
728467,728470
1222167,1222252
3052458,3052461
1056810,873522
1551066,1551083
375527,814902
3052910,682557
1221953,705555
726896,726914
2737113,727745
984747,984738
725298,726672
1065730,332815
820347,826236
3493901,782232
1775473,1511301
1222109,826228
3719262,3719261
1807061,730158
728585,728346
820075,820063
684021,920897
820429,820430
2569752,921392
1218987,1221840
726649,726654
509277,782306
1021133,725290
864703,864704
820496,820499
3044838,3051382
820506,820505
2737224,700956
3055077,3055078
3687830,3687872
3719090,3719089
696246,683232
551724,809297
2737036,820127
1908767,1908763
3055081,3055090
868417,868419
510192,921383
3056458,3056463
727508,727509
820570,864704
3719581,3719575
820495,820562
820274,820203
2535647,3160123
684811,684023
3687914,680874
3052454,3051373
3719043,3719020
2833716,726572
728330,728345
1222799,1222772
2568970,726915
726652,726892
726806,727044
1552824,548660
727989,727745
341293,807804
726791,727030
510192,510288
820488,820495
1219058,1221920
682444,683231
727031,726792
3052902,3052980
3055594,3055089
3056498,3056499
726650,726656
730154,730155
820425,820496
3057161,3057159
820424,820499
3057078,3057075
3299279,818443
3052457,3052557
1032016,857419
727509,727520
2322550,332810
1021413,725290
727859,727860
2535627,2535626
2568994,728333
3493901,3493902
686272,686261
728825,728823
2608393,681663
820352,820346
864708,864709
3052557,3052473
820576,826238
1222689,1222583
682793,682555
3052980,3052949
3686286,3686290
3733602,3733604
984756,984757
3567699,3567702
332812,332811
1222136,1222057
1218979,649512
1554351,854719
3051376,3052557
820149,820137
1223273,868409
1221948,3160690
1002771,820505
1222061,1222253
726888,726650
1221893,818442
1225395,820208
1222242,3566578
2833713,2833786
727752,727746
3567685,3567678
728483,728472
680084,679296
1221860,1218998
1222606,1222489
1223347,1223268
679300,680089
820195,820061
3044844,3044827
868417,868416
375533,375168
680082,680874
727274,727289
818445,850117
726888,727130
820506,820579
3052950,811290
1552824,814927
2737256,921563
3325725,3325726
3590234,3719259
683236,683235
728225,727986
1222170,2606994
1222803,3056451
685615,685608
820201,820276
921404,921402
341303,814914
1222030,1222057
2254487,2254488
3044827,3044826
3220605,728001
727608,727847
728723,728708
683597,683238
1222696,3161966
590186,590193
728238,728241
1908687,726791
1021022,1024053
1221956,727048
820577,820504
1173805,936460
684815,684812
1218978,2735253
548660,815005
3161382,649516
2738654,698318
820127,820130
726667,726670
1222712,2607018
332810,3162344
728104,988606
679288,680077
2737093,2737092
3055664,3055082
2472274,680088
3719041,684814
730141,730140
1551089,814923
681675,681664
820444,820421
728005,727765
726572,726551
1002757,820061
3055579,3056470
2038190,725294
1222698,1222803
730138,730132
3052917,3052900
3687873,3687921
728004,728001
3052501,3052455
1856813,1856826
1222696,1222795
2736965,726789
1221837,1221947
984721,984722
341292,341291
3056531,3055665
3586967,3687872
728002,727999
818454,820001
820276,820274
3323717,820581
1218984,1221846
1222691,3160708
3055579,3056497
727866,728105
3052536,3052533
684805,684811
3220710,686274
1222165,1856664
341135,987845
1218975,1221838
727754,727753
726565,726564
1222803,1222890
3056450,3056470
509278,509277
3055579,3055580
1511291,1512929
649872,989272
3207127,727144
864708,864702
1222587,1222701
2472319,2594504
1511309,1775477
1222689,1512939
684807,684816
1248714,1248716
3162137,679301
727753,727752
3002562,3002563
3052908,3052911
727270,727370
2535112,2535111
3719064,3719045
1056688,1056810
